imageurl,genre,imdbid,title,imdbrating,released,synopsis,type
"https://m.media-amazon.com/images/M/MV5BNzg1MzM3OWUtNjgzZC00NjMzLWE1NzAtOThiMDgyMjhhZDBhXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt5814534,Spies in Disguise,6.8,2019,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.",movie
"https://m.media-amazon.com/images/M/MV5BNGI3YjhlNWUtMTE4ZS00ZmMyLWJlZGUtNDZmYjI4ODcxZjUyXkEyXkFqcGdeQXVyNjEzNDA0NTg@._V1_UY268_CR10,0,182,268_AL_.jpg","Action, Crime, Drama",tt5724164,Where Sleeping Dogs Lie,6.3,2019,Where Sleeping Dogs Lie is the story of two brothers and a childhood friend that end up in a tragic twist of events during a botched robbery attempt.,movie
"https://m.media-amazon.com/images/M/MV5BM2YyYWI3NjItMWEwZS00MzhkLWJmZTMtZDAzYjRhODM0OTMzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt5719748,Cold Pursuit,6.2,2019,A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,movie
"https://m.media-amazon.com/images/M/MV5BYjNjZDQ3YjYtMWQ4ZC00M2I3LThhMTAtZjVkZTEzNWFhY2ZjXkEyXkFqcGdeQXVyNzk5ODY5Njk@._V1_UY268_CR9,0,182,268_AL_.jpg","Action, Thriller",tt5563718,Haphazard,7.1,2019,"When a secret US defense satellite containing missile activation codes crashes on a remote island off the coast of Thailand, one spy, one rebel, and one criminal race to recover the hard drive.",movie
"https://m.media-amazon.com/images/M/MV5BNmE1Y2JjMDEtZDAyOC00NjFiLWJlNjAtMjA3MDMzZGUxMDViXkEyXkFqcGdeQXVyMTA2MDQ3MTQ3._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Biography, Drama",tt4648786,Harriet,6.6,2019,"The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.",movie
"https://m.media-amazon.com/images/M/MV5BMzcxNGI4YzQtZTUyMC00YWY0LTg3NTctZTY5Yzc5NGIzOWFjXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Crime",tt4558200,Crown Vic,6.4,2019,Follows one memorable night in the life of LAPD officer Ray Mandel while hunting two cop killers on the loose.,movie
"https://m.media-amazon.com/images/M/MV5BYzExZWM2OWQtOGJhMi00M2I4LWFiY2MtOGQxYTFlNjg1ZWRmXkEyXkFqcGdeQXVyOTEwMTgyMTI@._V1_UY268_CR8,0,182,268_AL_.jpg","Action, Crime, Drama",tt4538670,In Full Bloom,6.2,2019,"In post-war Tokyo, undefeated Japanese Champion trains for his upcoming bout against the American challenger. Pitted amongst political tensions, the fighters' parallel journeys will test the very limits of human spirit.",movie
"https://m.media-amazon.com/images/M/MV5BNmExNGZmYzItZTMzMi00YWJjLWJkYmQtMDg5MjgzYjYyZDk1XkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt4463894,Shaft,6.4,2019,"JJ Shaft, a cyber security expert with a degree from MIT, enlists his family's help to uncover the truth behind his best friend's untimely death.",movie
"https://m.media-amazon.com/images/M/MV5BZjVlM2E5MzAtMjcyZi00NmViLTkyOGYtODliYzM4ZDNiZjJhXkEyXkFqcGdeQXVyNjQxMDIzMjY@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Adventure, Animation",tt4429160,Red Shoes and the Seven Dwarfs,6.4,2019,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy. A parody with a twist.",movie
"https://m.media-amazon.com/images/M/MV5BMTE0YWFmOTMtYTU2ZS00ZTIxLWE3OTEtYTNiYzBkZjViZThiXkEyXkFqcGdeQXVyODMzMzQ4OTI@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt4154664,Captain Marvel,6.8,2019,Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,movie
"https://m.media-amazon.com/images/M/MV5BMzA5MjNjODEtOWYxYi00OTdmLTlhNTAtN2VhMTMxNWJjM2ZmXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt4139588,Polar,6.3,2019,"A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.",movie
"https://m.media-amazon.com/images/M/MV5BZmQ3NGJmMmYtNzllZi00NDdlLTg3YmEtM2ZlYmI5ZjZmODJjXkEyXkFqcGdeQXVyMTQ1MzQyMjU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Animation, Fantasy",tt3748918,To Your Last Death,6.1,2019,"In order to save her siblings, a young woman takes on her father and the powerful entity known as Gamemaster, who ensnares humans into diabolical plots while her species gambles on the outcome.",movie
"https://m.media-amazon.com/images/M/MV5BOGFjYWNkMTMtMTg1ZC00Y2I4LTg0ZTYtN2ZlMzI4MGQwNzg4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Fantasy",tt3741700,Godzilla: King of the Monsters,6.0,2019,"The crypto-zoological agency Monarch faces off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah.",movie
,"Action, Crime, Drama",tt3674334,The Lick Movie,6.8,2019,"SYNOPSIS THE LICK MOVIE MIAMI, The City that was built on A LICK. 'RICH' played by CLIFTON POWELL finally comes home after a 20 year jail sentence. RICH wastes no time getting back into ...",movie
"https://m.media-amazon.com/images/M/MV5BMTkyOTkwNDc1N15BMl5BanBnXkFtZTgwNzkyMzk3NjM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt3513498,The Lego Movie 2: The Second Part,6.6,2019,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.",movie
"https://m.media-amazon.com/images/M/MV5BM2Q3NGRlM2UtNDMxYy00MGQ3LTljZjktOTI2NjM2MWU1NjA5XkEyXkFqcGdeQXVyMjgxMjk3NDI@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, Sport",tt3175260,HeartBreak,6.2,2019,The film is based on the life of a one time award winning professional billiard champion down on his luck who encounters a young Korean woman seeking to become the billiard world champion ...,movie
"https://m.media-amazon.com/images/M/MV5BMTY0MDkxOTQ3OF5BMl5BanBnXkFtZTgwODEyMzI3MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt2607634,Circle,6.4,2019,A circle is the reflection of eternity. It has no beginning and it has no end.,movie
"https://m.media-amazon.com/images/M/MV5BMDljNTQ5ODItZmQwMy00M2ExLTljOTQtZTVjNGE2NTg0NGIxXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Fantasy",tt2527338,Star Wars: Episode IX - The Rise of Skywalker,6.5,2019,"The surviving members of the resistance face the First Order once again, and the legendary conflict between the Jedi and the Sith reaches its peak bringing the Skywalker saga to its end.",movie
"https://m.media-amazon.com/images/M/MV5BMjIwMDIwNjAyOF5BMl5BanBnXkFtZTgwNDE1MDc2NTM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt2386490,How to Train Your Dragon: The Hidden World,7.4,2019,"When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first.",movie
"https://m.media-amazon.com/images/M/MV5BNzYyZWIwZjQtZGVjZi00NWIxLTk0ODMtNzA3YzE5MWM3OWI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Biography, Drama",tt2076298,Ip Man 4: The Finale,7.0,2019,The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school.,movie
"https://m.media-amazon.com/images/M/MV5BMGQ2NTU3YzctYTAxZS00NTY3LWFjNzktYzI5MDAwMzBjOGFmXkEyXkFqcGdeQXVyMjI1MDQzNzI@._V1_UY268_CR16,0,182,268_AL_.jpg","Action, Drama",tt1988832,Assassins' Contract,7.4,2019,A scientist is targeted by an unlimited amount of contract killers for reasons he doesn't know.,movie
"https://m.media-amazon.com/images/M/MV5BNTA2YTI5YjUtZWI4Zi00NWQ5LWFiYmEtOTBmNTUyNDAwNjllXkEyXkFqcGdeQXVyNjIzNzM4NzA@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Crime",tt1618434,Murder Mystery,6.0,2019,"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",movie
"https://m.media-amazon.com/images/M/MV5BYjcwNjZhNGYtOGNlNy00NGI3LTlmODMtMGZlMjA3YjA0Njg0XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Horror",tt1560220,Zombieland: Double Tap,6.7,2019,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.",movie
"https://m.media-amazon.com/images/M/MV5BODU4MzM2MDAxMl5BMl5BanBnXkFtZTgwNDEzNjM0NzM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Crime",tt1488606,Triple Frontier,6.4,2019,"Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.",movie
"https://m.media-amazon.com/images/M/MV5BNjRmNTg1ZDAtODdlNS00MDc4LThjN2YtNGM5NzRlZGYwYTlhXkEyXkFqcGdeQXVyMTk5NjA5MTE@._V1_UY268_CR12,0,182,268_AL_.jpg","Action, Adventure, Drama",tt12222108,Finding Purpose,6.8,2019,"John Kayhill is a decorated war veteran who is suffering from PTSD. His mentally challenged brother Rodney is removed from his care, and John enlists the help of veteran buddies to rescue him.",movie
"https://m.media-amazon.com/images/M/MV5BNTAxZWM2OTgtOTQzOC00ZTI5LTgyYjktZTRhYWM4YWQxNWI0XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Thriller",tt1206885,Rambo: Last Blood,6.1,2019,Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.,movie
"https://m.media-amazon.com/images/M/MV5BZWM2YmEzYzctNTkxMi00MzA3LTg5YWQtNzc3ZDA1NGE0NjYzXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Sci-Fi",tt11905336,Star Wars: Hand of the Empire,6.8,2019,Emperor Palpatine dispatches a legion of imperial stormtroopers to the forest planet of Cilpar to retrieve a valuable asset.,movie
"https://m.media-amazon.com/images/M/MV5BZjJiOGExMDItMzUwZi00MTZkLWI2YWUtMjg2ZDVmOTRhODlmXkEyXkFqcGdeQXVyMzU2ODE3MjI@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt11778926,Tainted Getaway,6.4,2019,"What was meant to be a once-in-a-lifetime job opportunity for Allison Haven becomes a nightmare when she's abducted by escape convict Brock Bremmer, who vows to retrieve his lost money from...",movie
"https://m.media-amazon.com/images/M/MV5BY2UzZTM5NjUtNDBkYS00YmMyLTg1ZTgtY2EwMTVhNzVjMzUzXkEyXkFqcGdeQXVyNzIwMzEzODQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy, Drama",tt11469000,Assassin,7.2,2019,"An introverted high-school senior must eliminate an array of eccentric targets in the revered senior tradition of ""Assassin"", while being targeted by the game's conditioned all-star.",movie
"https://m.media-amazon.com/images/M/MV5BMThiNTRkYTUtZWE2YS00YzI2LTljZWItY2U0ZDgxODU5ZmViXkEyXkFqcGdeQXVyMTAxNDc4OTgy._V1_UY268_CR16,0,182,268_AL_.jpg","Action, Comedy",tt11430264,Sugar Rush,6.7,2019,"The Sugar Sisters discover a whopping $800,000, the financial crimes commission and the supposed owners of the money come for them. Now they team up with unlikely allies and it's a race against the clock to set things right.",movie
"https://m.media-amazon.com/images/M/MV5BYWIzY2UwMWEtZmMyNy00NWQwLWJmNjgtOWI3M2Q4MzIwOTNhXkEyXkFqcGdeQXVyMTAxNDc4OTgy._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Comedy",tt11417930,Merry Men 2,6.5,2019,"Things have changed for the charming foursome, the Merry Men. They've hung the boots on robbing the rich to give to the poor and focus squarely on running their businesses. AYO ALESINLOYE, ...
                    See full synopsis",movie
"https://m.media-amazon.com/images/M/MV5BZjJkNWU5NGYtMzRhMC00NDk4LWFlMTUtMjczN2Q1ODc1NTZlXkEyXkFqcGdeQXVyMjU0ODQ5NTA@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Adventure, Thriller",tt11285908,Ashfall,6.2,2019,"Stagnant since 1903, at an elevation of 2,744 m, a volcano erupts on the mythical and majestic Baekdu Mountain.",movie
"https://m.media-amazon.com/images/M/MV5BN2EyMDBjZjAtNzlkMi00YzM3LTgwOGEtZGQxNzJlY2RhOGZiXkEyXkFqcGdeQXVyNjgwMzAwNjg@._V1_UY268_CR16,0,182,268_AL_.jpg","Action, Drama, Thriller",tt11056028,Brick City,7.6,2019,A tale of underground gun trafficking in the city of Houston Texas.,movie
"https://m.media-amazon.com/images/M/MV5BNzk5MjEzMzEtNTZkOC00ZWQ0LWE0MjUtYjdiZjVkYWYwNTYyXkEyXkFqcGdeQXVyMDY0NjA1MA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Crime, Drama",tt11051868,Justified Force,6.1,2019,A retired cop and his new partner must put their differences aside while investigating a drug ring.,movie
"https://m.media-amazon.com/images/M/MV5BNjQ4NDhmMWQtMTc5OS00YTEwLTlkYTAtYzBmZGQ3MWQ5MjA1XkEyXkFqcGdeQXVyOTcyMjY2MDI@._V1_UY268_CR87,0,182,268_AL_.jpg",Action,tt11015448,Dead and Deleted The Ted Giles Story,7.8,2019,,movie
"https://m.media-amazon.com/images/M/MV5BOWE2NjE4NWMtNDc2NS00YjM1LWIyYTItMzE5ZGY3ODhlZWFmXkEyXkFqcGdeQXVyMTAzODgxNjk2._V1_UY268_CR9,0,182,268_AL_.jpg",Action,tt10930912,The Second Target,6.6,2019,"After a group of rural cryptocurrency thieves find a clue to their next target, they must kidnap the detective on the case. Problems ensue, and they kidnap the wrong guy. The man's son, ...",movie
"https://m.media-amazon.com/images/M/MV5BNjNiYzEzNGMtZGE3My00NDhiLWJlNDctZjNmMzIwNDk5NzA1XkEyXkFqcGdeQXVyMTAyNDM2NTYw._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt10791138,Murders in the Forest of the Dead Sharks,7.6,2019,"Maks Fadeev, the young journalist, investigate the case ""Forest of the dead sharks"". He return to the forest for save the world, because evil became the invasion at the Earth.",movie
"https://m.media-amazon.com/images/M/MV5BZjQzNTljMDMtYjk4OC00NDlmLWEzYmItYjY0ZmQ2NTRkYjhhXkEyXkFqcGdeQXVyOTg5Nzg2Mg@@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Biography, Documentary",tt10728282,This Is Not a Movie,7.6,2019,The groundbreaking and often game-changing reporting of legendary foreign correspondent and author Robert Fisk is profiled in the latest from acclaimed documentarian Yung Chang (Up the Yangtze).,movie
"https://m.media-amazon.com/images/M/MV5BZjdlOGYwYTktYzY3Mi00NDdiLTlmODgtYzNiNjkxMzY1MjE0XkEyXkFqcGdeQXVyNjc2MjgyNDU@._V1_UY268_CR5,0,182,268_AL_.jpg",Action,tt10691908,Confound,6.3,2019,"A 12 year old girl wakes up in a forest with amnesia and an arsenal of bible knowledge and martial arts skills. When she discovers that some mysterious men are after her, she must escape ...",movie
"https://m.media-amazon.com/images/M/MV5BY2E4MGUwMmUtNzUxMS00Y2MyLTg5NmItNTU1MTMwZjYxNTlkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt10627720,Ne Zha,7.4,2019,"Born with unique powers, a boy is recruited to fight demons and save the community that fears him.",movie
"https://m.media-amazon.com/images/M/MV5BMWE2OWNmZjAtZTI1MS00OTU5LWFiOGUtMzdiZmY2MzFhYmQ4XkEyXkFqcGdeQXVyMTUxMTk3NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt10577854,Surge of Dawn,7.5,2019,The next chapter in the Surge of Power film series. Cinema's first openly gay superhero Surge returns for the crossover event of the year. This time Big City's greatest hero must team up ...,movie
"https://m.media-amazon.com/images/M/MV5BMzk2ZWM5OGYtMzBiOS00MWJhLTllZjAtNmYxZDQzYmZkYWQ1XkEyXkFqcGdeQXVyNjczODM4MTc@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Animation, Crime",tt10443844,Psycho-Pass: Sinners of the System Case.1 Crime and Punishment,6.6,2019,"A runaway vehicle crashes into the Public Safety Bureau Building. The driver is identified as Izumi Yasaka, a psychological counselor at the Sanctuary, a Latent Criminal Isolation Facility ...",movie
"https://m.media-amazon.com/images/M/MV5BMTNkYTE3ZDMtNDcwYi00YTc1LWJhZGItMWQwOTc3MWNhNTYxXkEyXkFqcGdeQXVyMTAwNjkyMzk3._V1_UY268_CR4,0,182,268_AL_.jpg",Action,tt10363058,Redemption: A Power Rangers Fan Film,6.2,2019,"Set in the year 2022, Zack Taylor, the last living Power Ranger, must do everything he can to stop the almighty Lord Zedd from destroying the planet Earth and ruling the entire galaxy!",movie
"https://m.media-amazon.com/images/M/MV5BMjNmNzU0YTAtNWU0Ny00ODRjLWEzZTQtMDA4Y2E4NDEyZjMzXkEyXkFqcGdeQXVyMTk5NjA5MTE@._V1_UY268_CR12,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt10332260,Finding Purpose: The Road to Redemption,7.1,2019,"""Finding Purpose: The Road to Redemption"" is the story of John Kayhill, a U.S. Army veteran of the Bosnian War, who is trying to overcome the effects of the PTSD he suffered.",movie
"https://m.media-amazon.com/images/M/MV5BMDM1MWNiODQtNWM1NS00YjViLThlMGMtYjU2ZDk3MzU1OWJkXkEyXkFqcGdeQXVyOTkwNDYxNzc@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Animation, Comedy",tt10327712,LEGO DC Batman: Family Matters,6.1,2019,"In LEGO DC: Batman - Family Matters, suspicion is on high after Batman, Batgirl, Robin and other DC superheroes receive mysterious invitations. However, family values must remain strong ...",movie
"https://m.media-amazon.com/images/M/MV5BYzE1ZTRkZDgtNTUyOS00MzRmLWE4NzUtZGNmZDgxOWI3Mzc4XkEyXkFqcGdeQXVyMzc4ODY4MTk@._V1_UY268_CR4,0,182,268_AL_.jpg","Action, Crime, Drama",tt10264732,Muna,7.2,2019,'Muna' is the story of a spirited girl raised by her grandmother; the last surviving member of their family. Muna's driving desire to provide a better life for herself and grandmother in ...,movie
"https://m.media-amazon.com/images/M/MV5BZmJmY2QyMTAtYzEwMy00MzkzLTgzMjQtOWZlZDgwMDJmYTcyXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Crime, Thriller",tt10208198,"The Gangster, the Cop, the Devil",6.9,2019,A crime boss teams up with a cop to track down a serial killer.,movie
"https://m.media-amazon.com/images/M/MV5BZDdiMmM3Y2ItMmYxYy00NDczLWE3ZDktM2JhMTkxMGM0MzZmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Comedy, Crime",tt10161238,Miss & Mrs. Cops,6.0,2019,"Mi-Young, who used to be considered the Major Crimes Unit's top cop, is stationed behind a desk after having a baby. She leads uneventful yet peaceful days at handling civil complaints and ...",movie
"https://m.media-amazon.com/images/M/MV5BYWQ2NWQ4ZTgtNjg5ZC00YmJlLTkyMDctOGIwM2M2ODZiZWQyXkEyXkFqcGdeQXVyNzI5NjYzODI@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Comedy, Crime",tt10151260,Sons of Rizk 2,7.2,2019,"Three years after the events of the first part, the four brothers try their best to keep their oath to stay away from the life of crime. As one unexpected incident takes place in their ...",movie
"https://m.media-amazon.com/images/M/MV5BNDQxMzhhMGUtZWMwMy00YzJiLWJkZGItNGM1YWEwMGIzNDZhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR9,0,182,268_AL_.jpg",Action,tt10091268,Lock & Key,6.3,2019,"Det. Axel ""Axe"" Lock and GBI Agent Lucas ""Luke"" Key go undercover to track down the drug kingpin Saul aka The Son of God. With their identities unknown to one another, they work the case ...",movie
"https://m.media-amazon.com/images/M/MV5BY2Q4Y2U4NDctYjY4Mi00MTM5LWEwMDItY2JjMzc2NjI2ODMxXkEyXkFqcGdeQXVyMTQ0MzUxODQ@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt10086834,The Exigency,6.5,2019,"With a clueless King and failing military, the planet of Gallesha is on the brink of domination by a tyrant, Diederick, of the planet Anumbis. Gallesha's last hope for survival is to retrieve their retired legendary war hero.",movie
"https://m.media-amazon.com/images/M/MV5BMDA4MTBiYWQtYWQ5Zi00MDU5LWEwYTUtNzJmN2JmYzZhYTQ4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY268_CR2,0,182,268_AL_.jpg","Action, Biography, Drama",tt10011102,The Sholay Girl,7.7,2019,"The journey of Indian film industry's first stunt woman Reshma Pathan, it will trace the life of Reshma and her stint in movies as a body double for various actresses. Bidita Bag plays the lead role of feisty stunt-woman.",movie
"https://m.media-amazon.com/images/M/MV5BMTQzYWYwYjctY2JhZS00NTYzLTllM2UtZWY5ZTk0NmYwYzIyXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Sci-Fi",tt0437086,Alita: Battle Angel,7.3,2019,"A deactivated cyborg is revived, but cannot remember anything of her past life and goes on a quest to find out who she is.",movie
"https://m.media-amazon.com/images/M/MV5BNDA3ZjczODQtMzIwNS00MGNmLWE4ODAtNWZjZDBhMzVmZDI3XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Drama, War",tt0441881,Danger Close,6.8,2019,"In August 1966, in a Vietnamese rubber plantation called Long Tan, 108 young and inexperienced Australian and New Zealand soldiers are fighting for their lives against 2500 North Vietnamese and Viet Cong soldiers.",movie
"https://m.media-amazon.com/images/M/MV5BYTE0Yjc1NzUtMjFjMC00Y2I3LTg3NGYtNGRlMGJhYThjMTJmXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Comedy",tt0448115,Shazam!,7.0,2019,A newly fostered young boy in search of his mother instead finds unexpected super powers and soon gains a powerful enemy.,movie
"https://m.media-amazon.com/images/M/MV5BNTk4MTliYzgtOGI2Ni00N2I5LTg4MjktZTkzZTE0MWVjNGEyXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Horror",tt8364368,Crawl,6.1,2019,"A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.",movie
"https://m.media-amazon.com/images/M/MV5BNzA4MTgxOGMtYzk4ZS00MWVlLThiZDMtM2ViOTgyYTdjMDNmXkEyXkFqcGdeQXVyNDQxNjcxNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Adventure, Animation",tt9504852,Lupin III: Goodbye Partner,6.3,2019,Jigen has betrayed Lupin and is gunning for him. What happened to lead events to this?,tvMovie
"https://m.media-amazon.com/images/M/MV5BYzYzYThmMGQtOTk2Ny00OGU2LWFiOTItNTAwOTYxMDA5YjAzXkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_UY268_CR5,0,182,268_AL_.jpg","Action, Adventure, Animation",tt9260980,Scooby-Doo! and the Curse of the 13th Ghost,6.4,2019,Scooby-Doo and the gang must track down the last of thirteen ghosts they had hunted years ago.,tvMovie
"https://m.media-amazon.com/images/M/MV5BMjZjMWNkNmItY2Q4Mi00NmIyLTliN2ItMTc4MGMxOTM1YWE4XkEyXkFqcGdeQXVyNTM0MDc1ODE@._V1_UY268_CR6,0,182,268_AL_.jpg","Action, Thriller",tt9115170,Deadly Dispatch,6.2,2019,"After her best friend IS tragically murdered in an apparent robbery gone wrong, Tiffany Jackson takes justice in her own hands to find his killer.",tvMovie
"https://m.media-amazon.com/images/M/MV5BMjM1MTgyNDQyOF5BMl5BanBnXkFtZTgwOTgwMjQ4NzM@._V1_UY268_CR0,0,182,268_AL_.jpg","Action, Adventure, Drama",tt8022928,Descendants 3,6.4,2019,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.,tvMovie
"https://m.media-amazon.com/images/M/MV5BZTYyY2NlMzktZWE4Yi00ZjkxLWJjZGItNTgyMDU3YTc4MTlkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg","Action, Adventure, Animation",tt6739094,Invader ZIM: Enter the Florpus,7.4,2019,"ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",tvMovie
"https://m.media-amazon.com/images/M/MV5BY2M1MDc2YzEtZDVmYS00NTE0LWEwOGMtZDQyNmNlZmRlYTAwXkEyXkFqcGdeQXVyODI3MTM2NDY@._V1_UY268_CR1,0,182,268_AL_.jpg","Action, Adventure, Animation",tt6172460,Rocko's Modern Life: Static Cling,7.0,2019,"After being in space for 20 years, Rocko and his friends attempt to adjust to an even more modern life in the 21st century. However, when he learns that his favorite 90s cartoon isn't on the air anymore, Rocko tries locating its creator.",tvMovie
"https://m.media-amazon.com/images/M/MV5BZWY1YzhkYjEtZTljNC00NGE3LWFhYzktZjAyZmQ3MmE4NGMzXkEyXkFqcGdeQXVyNzE4NDQzMjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",Action,tt10681512,WWE The Shield's Final Chapter,7.7,2019,,tvMovie
"https://m.media-amazon.com/images/M/MV5BY2VkMjBlZDMtYzE2My00YWYyLTk4OTctYTg3NDI2NmVmYjk1XkEyXkFqcGdeQXVyNTQ0MTU2MDI@._V1_UY268_CR110,0,182,268_AL_.jpg",Action,tt10681502,WWE Smackville,6.3,2019,,tvMovie
"https://m.media-amazon.com/images/M/MV5BNmMwOTQzYWItYjM1Yi00MTI3LTlhNzItOTZhODAxYzQ4NDM4XkEyXkFqcGdeQXVyNTIyODk4NTg@._V1_UY268_CR110,0,182,268_AL_.jpg",Action,tt10638540,Queen of the Pythons,6.6,2019,The 13-foot female snake's daily life in a sub-tropical valley in South Africa.,tvMovie
"https://m.media-amazon.com/images/M/MV5BYmVjY2U1N2UtMmZhOC00ODc5LWE1MjktODZjMmQyZmUyZWYwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","Action, Adventure, Animation",tt10515852,Steven Universe: The Movie,7.7,2019,"Steven thinks his time defending the Earth is over, but when a new threat comes to Beach City, Steven faces his biggest challenge yet.",movie
